Bedrooms,Bathrooms,Size_sqft,Parking_space,Condition,Year,Price_INR
1,1,763,1,4,2015,7294512
6,5,2378,1,1,2018,12325931
4,4,3203,1,1,1990,24357763
2,1,3135,0,3,2009,13652169
5,3,3926,0,4,2018,28951639
2,1,2808,0,1,2013,33897958
5,5,3501,1,4,2015,24359811
6,5,3288,1,3,1981,19892586
5,3,2518,0,3,2015,12188032
6,2,4608,0,1,1994,41217401
3,1,2471,0,4,1988,22344590
4,5,3219,0,2,2000,13715812
3,4,3555,1,1,2014,18452060
3,1,1594,0,4,2015,11140539
5,2,3518,1,3,1998,43090999
6,4,877,0,2,2023,13471275
1,5,3754,0,3,2007,29466266
2,5,4460,1,4,2008,35175196
2,2,4584,0,1,2016,28543763
2,5,4817,1,4,1993,48787725
4,2,2945,1,1,1986,18265606
4,4,3046,1,3,2009,23976981
6,5,4267,0,1,2009,39135586
4,4,1917,1,1,2022,17696346
2,5,4065,1,3,1994,43599063
2,5,737,0,1,2007,3998741
5,2,1727,1,2,2000,7441848
6,2,1173,0,1,1992,7595578
1,5,4699,1,2,1983,20757913
1,4,977,1,1,2000,4425174
4,2,1557,0,2,2012,16535325
3,2,1291,1,3,2012,12250858
1,3,3368,0,5,2013,31374023
3,4,3849,0,5,1991,26376684
3,2,878,1,3,1990,7749749
4,3,1748,0,4,1987,13705448
1,2,3226,0,1,2016,19810476
6,2,4503,0,2,1996,26541317
4,1,4147,1,5,1992,22229365
1,4,1619,1,5,2004,14965338
4,1,2752,1,5,2002,22330722
6,5,1944,0,1,2019,30612667
4,2,3463,1,5,1982,30932797
4,5,1679,1,2,2003,18234194
4,2,1412,0,1,1980,12384966
2,5,1992,1,3,2013,10111740
1,5,1223,0,2,2024,16439117
1,3,4417,1,1,2023,47626833
5,1,2084,0,1,2011,17242371
1,3,4135,1,2,1995,31148576
5,3,2802,0,1,1984,22936813
2,1,408,0,3,2021,3479997
3,2,1502,0,2,2009,6306232
5,3,2967,1,5,1989,29404953
4,1,2589,0,1,2007,20700247
4,3,3204,0,5,1986,23356561
2,3,4836,0,4,1998,47686205
2,4,4130,1,2,1984,35839150
4,1,2946,1,4,1981,12032530
6,5,3135,1,4,1997,19691235
1,1,4096,0,1,1991,37718606
6,3,3526,0,4,2013,26067558
1,3,1163,1,2,2020,11723099
4,1,3495,0,1,1999,14509455
5,2,4400,0,1,1985,27531806
1,3,4422,0,4,2003,17840997
5,2,2712,0,4,2002,25296828
4,3,4902,0,4,2016,44706783
6,3,1757,1,4,2008,9734858
4,3,770,0,1,1995,3075359
6,2,4195,1,5,2016,22638545
3,3,1539,0,2,2014,10094924
6,4,3784,1,2,2024,35391806
5,3,540,1,3,1982,2642497
1,3,1126,0,3,2022,7875668
1,2,4873,1,4,1984,22716528
5,1,4947,1,4,2019,45237073
4,2,3919,1,5,1988,38113356
1,2,2715,1,2,1988,21426895
4,4,3117,1,2,1996,23038699
3,2,2969,0,1,2000,18966907
4,3,2209,0,3,1981,20271950
5,1,4854,0,4,2009,51641394
1,4,1482,1,5,1996,8190943
1,4,3130,0,5,2013,34215324
1,3,4471,0,4,2012,34903440
6,4,3313,0,5,2022,18311747
6,3,2883,1,3,2017,38783429
6,2,1002,1,5,2008,6024301
5,3,3458,1,1,2006,29462639
3,3,601,0,2,2002,3043413
2,4,3818,1,3,1997,26003403
4,2,751,1,1,2010,5242915
1,2,851,0,4,2009,7801729
3,1,3508,1,4,2017,31039444
2,4,469,1,3,1980,2492324
3,5,840,0,1,2021,4898594
6,4,3192,1,3,1992,31156468
4,1,2680,0,5,1985,9853424
2,3,1174,1,4,2022,15294821
2,5,2209,0,2,2002,17627537
4,1,696,0,1,2022,8090849
5,2,920,1,4,1986,3465658
2,1,3011,1,5,1986,14263307
1,3,3865,1,2,2000,27768674
6,2,1796,1,3,1982,19835609
6,1,2300,1,3,2017,15915464
5,5,555,1,5,1988,3099860
1,2,1136,0,3,2007,7870775
5,5,4206,1,2,2014,36371435
1,5,2681,0,5,1990,10247517
6,4,4978,1,2,2004,66193091
1,4,3867,0,1,1999,25469643
2,4,3033,1,4,2013,25702119
1,1,2249,1,1,1990,21102962
2,2,4608,0,1,2019,35223796
3,3,1069,1,4,1994,5521430
6,2,2975,1,3,2022,28274585
5,4,3549,1,5,1985,31051059
4,2,3840,0,2,2008,18971383
3,5,2923,0,5,2011,15884865
6,5,1770,1,5,1995,18195861
3,4,1632,0,3,2012,10041340
6,3,4453,0,5,2010,55892107
4,2,4098,0,3,2010,52925763
1,4,4153,0,2,2011,26012885
5,3,2310,0,1,1994,9908813
5,5,2504,0,1,1982,9345209
1,2,974,1,4,2024,4127371
3,2,698,0,3,1996,4141975
3,4,2665,0,5,2000,28136920
1,1,3757,1,2,1983,31484758
1,2,4034,0,3,2009,45485524
2,1,2238,1,4,2017,14098356
3,2,3964,0,2,2009,33208048
2,5,1557,1,4,1981,6079697
1,4,2248,1,4,2019,21939962
1,4,3269,0,3,1983,17525406
6,5,2553,1,3,2002,19230239
5,2,2520,0,4,1990,26841567
4,3,3676,0,4,1997,40505364
2,3,4668,0,5,1993,17934885
5,3,3174,0,4,1983,29695265
2,4,1015,0,4,2021,9246869
4,2,886,1,1,1985,8306998
5,4,4729,1,2,2018,58631832
2,3,1423,0,4,1989,5437531
5,5,3448,1,4,2003,41272812
5,5,2031,0,2,1984,20175349
6,5,2566,1,4,1980,22648451
3,4,1095,0,4,2018,15209738
4,1,2006,1,4,2016,12513319
6,2,3077,0,1,2021,40874069
4,3,4569,1,5,2008,22311124
2,2,648,0,2,1983,4151863
2,5,4491,0,2,1983,34502517
6,4,4065,0,3,1999,45254903
2,4,879,0,2,2008,9683909
3,1,1944,0,2,2001,21364317
3,1,2766,0,3,2003,31028135
6,5,2798,1,1,1996,21223574
6,1,4716,1,5,2009,56832383
5,2,3645,0,2,2010,37543054
1,2,2510,1,3,2008,14735492
3,3,4562,0,1,2006,32205761
1,3,3021,1,5,1998,18480071
1,4,4082,0,5,2017,34616389
3,4,2508,1,1,2014,31595401
5,2,3539,0,4,2006,19030249
1,2,3991,0,4,2009,20901992
3,1,4212,0,3,1992,22019963
5,3,831,1,1,2006,8462087
4,4,2459,1,5,2007,23517604
3,3,1994,1,3,1985,12729941
5,3,1553,0,3,2004,19953176
4,2,4902,1,2,2001,25254931
1,5,4949,1,3,2016,42291261
3,2,4799,0,5,1994,45856897
6,1,2683,0,4,1984,21965192
5,3,1754,1,4,2021,19755214
6,4,2247,1,4,2023,16659335
1,3,4693,0,2,1989,35017696
1,2,1347,1,5,1987,6291654
2,2,3557,1,5,1997,36604218
4,4,1190,0,4,1987,13632809
1,4,4897,1,5,2002,50745568
5,4,2394,1,1,1998,11058103
1,4,4187,1,3,2005,47154770
5,2,1961,1,2,2010,8601553
6,5,4672,1,1,2012,33141884
1,1,4237,0,3,1993,31007206
6,1,1478,1,1,2015,19172383
1,4,4402,1,1,2023,44557726
3,2,2620,1,2,1989,19365146
3,2,918,0,2,2011,9092299
1,5,1878,1,3,2011,22023317
3,3,2715,0,2,1995,22422915
2,1,4384,1,5,2017,36593693
2,1,3256,0,5,1997,15441972
1,5,3620,0,2,2020,30959140
5,2,1859,1,5,1984,16975799
6,2,2245,0,4,1991,21471185
4,2,4122,0,2,2011,37198953
1,3,3049,1,1,2017,19488636
5,3,2567,0,3,1986,11059501
3,3,3982,0,3,2018,55047073
4,2,1118,0,2,2006,9055709
2,3,4018,0,3,2006,30768781
5,2,3160,1,4,1998,18447858
6,4,1970,1,2,2019,28984517
5,4,3078,1,4,1985,14316227
4,4,3940,1,2,2022,50499598
2,3,1849,0,1,2011,15051171
5,2,2748,1,3,1990,31303594
4,1,3459,1,3,2006,15356898
5,3,1916,1,3,2016,20690919
2,5,4501,1,5,2019,59318061
4,1,3010,1,4,1992,20204878
4,4,1988,0,4,2020,17293175
4,4,986,0,5,2022,13722377
2,3,727,0,5,1994,7938148
3,2,402,0,2,1985,2743525
6,5,2720,0,4,2007,17113753
6,5,599,0,3,2020,9733537
6,5,1779,1,2,2022,23866400
4,4,4942,1,5,2000,40101428
4,4,4193,1,1,2005,50222051
3,3,3205,0,1,1983,11808733
6,5,1522,0,2,1980,14053221
3,3,3987,1,4,2003,41254633
2,1,2283,1,3,2016,9651113
6,2,3899,0,3,1992,34195172
3,1,2984,1,1,2004,16659258
6,3,2789,1,4,1994,26357282
1,1,3329,1,1,1990,19446768
6,1,1296,0,5,2018,11561897
2,5,2856,1,4,2006,20645104
6,5,2992,1,2,1996,19991598
5,3,2342,0,5,2014,27934853
3,3,1263,1,2,1980,12585832
4,5,2749,0,4,2003,15314208
3,5,4534,0,4,1990,39817606
6,3,810,0,4,1984,8107359
3,1,4493,1,4,1991,42387468
3,3,1613,0,2,2016,12418145
2,1,1427,0,4,2013,15304999
3,3,1318,1,4,2022,17823582
1,5,3843,0,3,1987,39350321
1,3,836,1,1,1989,7811059
6,2,3572,0,4,2004,31478605
4,5,2549,0,2,1990,19824931
6,5,4098,1,4,1998,31611345
5,5,4421,0,3,1981,16687116
5,3,4988,1,3,2004,63488735
1,3,3243,1,4,2001,22141193
2,2,2600,0,5,2010,22160820
6,3,1974,1,1,2012,11717890
4,4,3245,0,5,1992,34766234
5,3,3326,0,3,2002,27795157
5,4,3528,0,2,1991,32068728
5,1,1218,1,4,2003,12128851
2,1,1636,1,1,2023,15423797
6,1,1462,0,1,2013,10715430
4,2,1647,1,4,1989,12662084
2,3,3210,1,3,1993,11145593
1,3,1703,1,1,2001,8419009
3,1,4808,0,2,1985,42274781
4,4,521,1,5,2022,6156544
1,1,3573,1,3,2008,28858096
2,5,2286,0,2,1991,14038488
2,1,4988,1,4,2024,54820156
6,5,4760,0,5,2021,52450431
6,4,2127,1,4,1993,19787991
5,4,2415,0,1,1998,25064430
3,4,1361,0,4,1988,14797677
2,5,2371,1,5,2020,28605911
6,1,1843,1,1,1992,15929678
6,2,3799,1,2,2003,25112271
2,2,4787,0,1,2003,26117449
4,2,2461,1,1,1989,23650728
1,3,944,0,5,2016,10397836
2,1,1728,0,5,2001,14603797
2,4,4084,0,1,1994,18215853
5,4,2764,1,1,1986,21508185
3,5,3187,1,2,1990,31145453
2,1,4823,0,5,1996,36986525
6,3,1869,0,2,2008,11035106
2,2,1327,1,3,2008,12264008
1,4,3234,1,4,2009,37177762
4,3,4741,0,5,1989,53999471
4,4,2284,1,1,1997,12434198
2,1,669,0,4,2015,5143901
4,5,1047,1,2,2017,14982930
4,1,3397,0,4,2019,27805713
2,4,3164,0,5,1995,19421697
3,4,2761,1,1,1997,18060739
5,1,2821,0,2,2018,31826196
3,5,1611,1,5,1992,18663511
1,4,629,0,3,2022,7129087
4,4,3156,1,2,2004,35112151
4,1,1852,0,1,2023,21909262
4,2,3969,1,4,1995,23756058
3,1,703,0,4,2013,3386097
3,1,4314,0,2,2006,40201429
6,1,2333,1,1,2021,30237053
6,2,1545,0,2,2013,7395148
4,2,4546,0,4,2017,45061591
6,3,3028,0,3,2009,38141076
4,4,2479,0,2,1990,16113008
1,4,1850,0,4,2017,16777293
2,3,1200,1,3,2019,8228237
6,2,3428,0,1,2007,38469286
1,4,877,1,2,2011,6610443
4,5,4658,1,2,2000,59668478
4,2,1399,0,4,2014,7082377
2,3,1548,1,3,2004,16630166
5,3,3729,0,4,2001,18777658
1,2,424,0,5,2006,3366780
3,4,3455,0,5,2002,36223795
3,5,1089,0,5,2000,6248572
3,2,2034,1,5,2024,21721618
1,1,2900,1,5,2020,30824067
6,3,2803,1,4,1984,16002705
2,1,2797,0,1,2001,24535652
1,3,4322,1,3,2016,48909908
2,3,4474,0,5,2015,46795644
6,2,1876,0,3,2010,9800107
1,5,1374,0,2,1996,11662679
1,2,3977,1,1,2003,36680232
4,5,3868,0,1,1983,21397998
1,1,4401,0,2,2017,33452388
2,5,944,0,3,1998,7241842
2,3,1106,0,5,2000,11298188
1,4,4434,0,2,2011,26552969
5,5,3579,0,4,2004,40901765
4,4,4084,1,5,2007,26305701
2,3,753,1,3,1999,7630518
2,3,3491,1,5,2014,32407957
3,3,1463,1,4,1989,5611836
1,3,4453,0,2,1995,33428809
4,1,4317,1,2,2015,25833678
5,4,3431,0,3,2014,24213869
6,4,1132,1,5,2024,15626957
5,1,2825,0,4,1993,32375479
6,5,4984,0,2,2006,44491728
2,5,3845,1,5,1987,37769946
3,5,903,0,3,1999,4008491
4,4,2707,1,1,2011,32569261
2,3,4613,1,1,1990,39771511
3,2,3050,0,3,1991,27465408
4,3,3362,0,1,2020,43762779
6,3,1934,0,3,1980,11686893
5,1,1967,1,2,2012,19138918
6,3,4244,1,1,1993,50387403
4,3,3361,1,5,2018,44343452
6,3,3013,0,2,2023,23881972
1,5,1796,0,4,1995,6566393
2,1,3864,0,5,1985,17477958
3,3,1327,0,2,2008,13001123
3,2,2921,0,2,1981,13801352
2,5,1680,1,3,1991,17607617
1,2,2946,1,2,2005,25055876
6,3,2328,0,5,2019,23752349
5,3,4883,1,5,1997,62151795
3,4,3705,1,4,1984,21790175
3,3,4429,0,4,2000,27844610
2,5,1743,0,5,1985,9154357
1,4,4488,1,3,1995,33097863
6,5,4530,0,5,1990,30194569
4,3,4317,0,5,2000,27109685
3,4,2548,1,5,2000,26006453
6,2,2775,0,2,2002,34960609
5,3,494,1,5,2003,4890237
2,1,2343,1,1,1986,7682974
3,5,1487,0,1,1989,15654827
6,4,828,0,5,2022,13320038
1,5,464,0,4,2001,2574702
2,5,610,1,1,2014,3327497
2,5,4356,1,4,2003,22163347
1,4,3900,0,3,2024,20049494
3,4,4005,0,2,2016,50723038
1,1,3014,0,1,1989,18172438
3,1,469,0,1,2018,4225893
5,4,1276,1,4,1996,13834324
1,2,3477,0,4,1989,15089273
1,2,3888,1,1,1996,36393577
2,3,4695,0,1,2003,37991088
2,5,638,0,5,2007,6590709
5,3,2671,0,5,1989,24222540
1,2,1685,1,2,1983,11315508
3,1,4157,0,4,1996,35302652
3,4,1646,0,5,2024,21316797
1,4,3922,0,3,2021,32640624
6,4,2142,1,4,2001,28705491
2,2,4626,1,4,1991,36774985
5,3,3518,1,1,1993,34502646
1,5,2424,1,2,1989,25116554
3,1,906,0,3,2006,4481241
4,2,2864,1,2,2021,37551709
3,4,4643,0,3,1982,38190552
5,1,4855,1,1,2024,55098362
3,2,4299,0,5,1982,25245619
2,5,3391,0,5,2009,27461297
3,1,3795,0,4,2023,46708652
2,5,3114,0,3,2003,19055826
5,5,3211,0,2,2022,27815105
1,2,1206,1,2,2020,11653304
6,3,2187,1,4,2011,22677457
2,4,2139,1,2,2013,21780944
6,1,1214,0,2,1998,10547835
1,5,4419,0,4,1989,30346154
1,5,2275,0,4,2017,27201113
4,3,2743,0,4,1982,27380933
5,4,709,0,2,2020,3849466
1,4,573,0,5,1998,3694813
2,3,3776,0,1,2012,34699270
4,4,830,0,2,1994,9923983
2,3,2539,0,5,2009,25411736
2,1,742,1,5,2020,4622653
3,2,1791,1,2,1984,17667185
1,5,2874,0,2,2008,13037403
5,2,3193,1,4,2004,33765631
4,3,3616,1,5,1990,29354270
5,1,4355,0,2,1981,23098850
2,4,2676,0,2,1982,20958024
1,3,1838,1,5,2009,14627816
6,5,2491,0,4,2001,16068206
1,3,2774,0,1,1992,23696668
3,3,3909,1,3,2010,38481456
6,3,779,1,2,2014,4896103
1,5,2597,1,4,1998,29198198
6,4,3351,1,5,1983,37367236
2,3,1850,1,2,2016,14978361
6,4,2473,0,2,1981,16371019
4,5,1976,1,1,2012,18618598
6,4,4304,0,1,2022,25104708
1,4,1167,0,1,2022,13128769
6,4,3450,0,2,1987,17814999
1,1,2337,1,3,1992,12099961
6,5,4225,1,2,1999,53380045
2,4,3594,1,4,1996,23716410
4,3,4458,1,4,2009,48140934
2,1,3886,0,4,1982,31771902
1,1,3314,1,4,1992,26531530
5,2,1942,0,3,1981,12129882
4,5,3737,1,2,2009,24867130
1,2,533,0,2,2017,4345395
6,5,928,1,1,1997,7201318
2,3,3615,0,3,1980,17246902
4,4,1303,1,3,2011,11727680
3,3,2789,0,3,2024,33067179
5,4,3474,1,1,2001,32114397
2,3,4600,1,1,1981,35336927
2,2,423,0,5,1993,3538794
1,2,584,0,4,2007,6185812
4,5,1061,0,1,1980,10594436
6,2,3162,0,3,1985,18445179
3,2,769,1,4,2003,3501584
1,1,3776,0,5,1996,24255194
2,1,3980,1,4,2019,17025078
1,1,611,1,3,1989,4398452
4,3,3136,1,3,2014,22131021
2,5,3546,0,1,1983,25892143
5,1,3804,0,5,1993,25100349
3,5,4601,1,5,2002,22061777
1,4,4024,1,2,1982,31336700
2,5,2105,1,5,1990,17654599
2,1,616,0,5,1987,6147472
3,5,4066,1,1,1987,32085732
3,4,2517,0,3,2001,28828714
3,5,2057,0,2,1999,23961584
4,3,3452,0,3,1994,29947313
5,2,4872,1,1,2018,43712389
1,3,4816,1,2,1990,45380058
1,2,2681,0,4,2018,21553441
2,1,1568,0,5,2010,13885904
6,3,4728,1,1,1991,32863571
5,4,1484,0,3,2017,19443799
2,4,2274,1,1,2009,26211200
4,5,2742,0,3,1985,10001472
2,4,4446,1,1,1986,23373668
1,2,3393,0,4,1982,26251747
5,3,4490,0,2,2010,21163073
5,2,3345,0,1,1983,18255887
5,2,4747,0,5,2013,34873303
5,4,1946,0,4,1987,16584604
5,1,882,1,4,1992,4290911
1,4,2762,0,4,1994,17268301
3,2,4613,0,1,2003,29713350
2,4,4981,1,5,2017,63917660
2,3,1298,0,5,1986,10465936
5,3,3629,1,4,1982,30114119
6,4,3373,0,1,2019,28731524
4,4,2557,0,1,1987,19637867
3,2,4108,1,4,1998,46815189
2,4,4072,0,1,1997,19790184
1,3,1428,0,4,1983,13700454
1,5,4234,1,3,2024,34360137
1,1,1978,0,2,1998,12781526
4,3,1866,1,1,2013,13781465
1,1,3220,0,2,2016,35941379
6,3,3478,0,5,2002,27737715
5,1,2773,0,1,2000,18961019
2,2,4727,1,2,2001,17904930
4,4,1343,0,5,1989,10357261
6,3,1027,1,4,1994,12101702
6,3,4617,0,4,1996,21091278
5,2,3279,0,5,2000,35955825
1,1,2243,1,1,1998,8262377
6,2,2149,1,5,1984,11880053
5,2,3054,0,5,1989,35087286
3,2,1303,0,4,2007,9788272
1,3,714,0,5,2007,4137841
6,3,1760,0,4,2021,27546243
2,2,3340,1,1,1993,27416536
2,2,4594,0,4,2015,42706486
2,3,2718,1,2,1994,24491575
5,1,2367,0,2,1992,12153974
5,4,4601,0,1,1999,27588661
3,3,3825,0,2,2020,21455470
3,3,1250,0,4,1984,9187164
2,5,2056,0,1,1987,13128329
2,1,4040,1,4,1997,17996592
3,5,4573,0,5,2018,39918207
3,5,4401,0,4,2017,46889727
5,1,1650,1,2,2018,8822300
6,1,4834,1,5,1983,20308257
2,5,3945,0,3,1997,29535887
5,4,504,1,5,2006,2924862
2,1,2516,0,2,1992,12809797
6,5,498,0,3,1999,3093497
3,3,2445,1,1,1993,14650783
1,5,4409,1,5,2002,40987097
1,2,1516,0,5,1987,14177695
5,5,2960,0,3,2000,12980859
2,3,1419,0,5,1992,7640384
4,4,465,0,1,2017,4037571
5,1,1759,0,1,2001,17224123
4,2,4852,0,3,1987,18771313
2,1,1164,1,5,2006,7332606
2,1,2110,1,1,2003,19888172
1,3,4709,1,3,1998,31134218
1,4,2590,0,4,2001,23910698
3,1,1248,1,3,2021,12824167
1,1,3776,0,5,1994,15137353
6,5,3984,1,1,1993,28143544
6,4,1356,0,2,2010,13339794
2,2,3745,0,2,2014,38664538
5,2,2823,1,5,2015,39869684
2,2,4004,1,4,1992,38192783
4,4,1251,1,4,2000,12610651
3,3,1429,0,5,2015,15494058
2,4,738,1,3,1989,6247390
2,4,3905,0,4,2018,26113510
6,1,2427,0,3,1983,13265346
4,2,615,0,4,1995,4689166
3,2,2932,0,1,1989,18352127
1,3,3715,0,5,2000,37513449
2,4,809,1,2,2013,4462054
6,2,4259,0,3,1992,30044044
2,3,1633,1,4,2014,8574964
3,1,1252,1,5,1991,10355266
6,5,1592,0,3,2011,17453673
2,2,1044,1,5,2019,9883062
6,1,2603,1,3,2002,29599666
4,2,3004,0,5,1988,17665600
3,5,4362,0,5,2004,49332930
2,3,1691,0,5,2016,13957048
1,5,4542,0,4,2012,33636597
2,4,4553,1,1,1991,15812388
1,2,3300,1,5,2003,15188204
2,4,4785,0,4,1990,17682375
4,2,3999,1,2,2011,31744234
3,4,3900,0,4,1993,29224181
1,1,1259,1,2,2019,7306758
3,3,3277,1,3,2012,38758801
4,5,2751,0,5,2024,41663938
6,5,4595,1,5,1993,21767918
3,5,4481,0,2,2013,51570287
3,5,3193,1,5,2017,45091134
4,3,2433,1,1,1992,9874700
4,4,4381,1,3,1980,25818020
5,5,4904,1,2,2004,50690862
3,4,3928,0,4,1993,23363775
1,3,4342,0,4,1983,38101217
1,2,1715,0,4,1989,12011361
5,1,543,1,1,1997,3637718
1,2,1619,0,2,1985,13530308
2,3,1143,0,4,2023,13873885
1,2,2509,1,4,2013,22384946
6,3,2504,0,2,1999,29512550
5,1,2017,0,5,2020,27913214
5,5,2243,0,5,1995,25779360
4,5,2598,0,1,2020,34123501
4,1,3152,0,2,2001,13185832
1,4,3779,0,5,2011,15154703
3,3,4292,1,5,1989,34568915
3,5,3827,1,4,2004,23182573
3,5,1948,1,4,2016,25182780
2,2,4096,0,4,1985,38233706
1,2,851,1,5,1994,5750667
1,1,2221,0,3,2006,22256204
4,5,3082,1,2,2016,43110428
4,1,1978,0,3,2020,10737743
6,3,4062,1,1,2006,49863011
5,4,4883,1,4,1996,21982071
5,5,1006,1,5,2014,6663790
4,4,570,1,4,1981,4757397
1,1,4607,0,3,2009,31685502
5,5,3470,1,5,1998,27903322
1,3,1523,1,3,1983,10476108
3,5,3929,0,3,2001,23931095
5,1,2750,0,3,1985,27798588
6,5,1195,0,1,2015,13052300
6,4,4463,0,2,1999,23122186
4,5,3217,0,5,1994,14893822
2,2,4330,0,3,1996,15138880
3,3,2012,1,4,1983,13996868
5,5,2151,1,3,2007,10720458
2,3,2083,0,3,1991,8827200
1,1,1204,1,3,2004,10621592
6,1,4605,0,4,2014,35358367
6,2,1475,0,1,1983,7117484
1,1,2898,0,5,2004,22530157
2,4,3863,0,1,2000,36225333
2,2,3550,1,1,1984,15237615
4,1,3729,1,3,2014,18616237
3,4,3134,0,3,2023,28039490
6,4,2609,0,1,1990,30916297
6,5,2632,1,3,2011,27217136
1,2,1565,1,3,2023,8624241
2,5,2210,0,2,1988,17719288
1,3,1473,0,3,2021,18311773
5,4,4320,0,4,2011,34358137
3,5,3150,1,4,2020,37477074
3,2,1561,1,2,2007,6415717
3,4,2880,0,3,2015,24419684
5,5,3261,1,5,1985,35661816
5,5,1040,1,4,1986,5211088
3,1,1653,0,2,1983,12437398
2,5,4278,0,5,2010,44850405
6,3,3115,1,2,1984,14811913
3,4,3794,1,4,2021,46718626
3,5,2540,0,4,1996,19434513
6,2,1302,0,4,1997,9657373
3,3,3918,1,4,2015,35959331
2,3,1185,1,1,1988,5234903
2,4,3348,1,3,1987,17178528
4,3,3684,0,3,1990,34242266
1,3,3284,1,4,1999,35752028
4,3,4447,0,5,1990,24421538
6,4,1788,0,2,1998,8676189
1,4,2534,0,2,2019,23258657
4,1,2845,0,3,1983,23649816
4,5,1248,1,3,2015,6397780
2,5,1755,0,3,1992,12895641
5,1,4746,1,1,2010,38319139
4,2,4628,0,4,2002,23524149
5,3,3395,0,2,1981,21731914
2,2,903,1,5,2005,4963843
1,1,701,1,2,1999,2914530
5,4,2618,0,1,2023,38986214
2,1,1031,1,2,1999,8957701
6,2,700,1,5,2019,8876270
2,5,4782,0,4,1985,45990973
2,2,4506,1,2,1986,43874359
4,2,743,0,5,1984,4739723
5,5,4478,1,1,1999,48138398
6,1,3898,1,5,1994,44547847
5,4,4229,1,5,1984,40241408
3,5,3198,1,3,2002,23080014
1,4,917,1,5,2005,9416433
5,5,2635,1,4,1983,19198472
3,2,3235,0,2,2023,15874616
5,2,3706,0,2,2008,48507292
6,1,3763,0,5,2020,33579183
4,1,4909,1,4,1982,27825047
4,4,3071,0,5,2016,31411747
6,1,4794,0,5,1988,33549636
2,1,4127,0,4,2005,23236088
6,3,938,0,5,2009,10431611
1,2,4105,1,3,2007,26181911
6,1,1379,0,1,1996,9525858
4,4,2342,0,2,1997,25581026
1,4,1115,1,5,1990,8915274
2,3,3556,0,2,2024,24860177
5,1,872,1,3,2008,10091741
2,4,1948,1,2,1996,18048923
1,5,1966,0,4,2020,17259131
1,4,1771,0,4,2014,17213508
3,4,4039,0,5,2012,28285271
4,3,910,0,3,1986,6499501
4,1,4063,0,3,2015,20132756
5,4,3034,0,1,1997,31762706
1,4,1242,1,1,2017,9331988
2,3,1747,1,5,1983,15433479
5,4,1283,1,1,2018,13387015
1,2,2244,1,3,2009,23927432
4,5,3505,0,4,1983,13160562
6,5,3347,1,1,2016,22310295
3,1,2929,1,1,1981,10498602
6,3,4889,1,2,1992,37105011
4,5,2818,1,3,1998,13713974
5,3,3827,0,1,2015,45636077
4,1,416,0,3,1983,1869799
6,4,541,1,4,1983,2787467
1,2,3507,0,3,1998,17014164
4,5,1107,1,5,2004,6593347
3,1,3430,1,2,2012,14388193
2,2,4093,0,2,1981,19223169
4,5,1662,0,4,2022,21508523
1,3,3544,1,3,1995,36253771
3,4,2978,0,3,2000,31067968
1,4,1344,0,3,2021,14207307
6,4,3839,1,4,2020,46985562
1,4,3748,0,5,2016,19285073
5,5,3259,0,2,1996,33887890
2,5,3114,1,3,1992,16781139
4,5,1925,0,2,2011,21426872
3,2,1581,1,2,1989,5480310
4,1,4276,0,3,1994,31770745
2,2,1036,0,4,1985,8192200
1,2,887,0,2,1998,4520062
4,4,1093,1,1,2019,7586380
3,5,4734,1,1,2006,33108638
5,5,4511,1,4,2005,58793277
2,3,1080,1,3,1987,6812773
1,5,2379,0,2,2013,23052175
5,3,2433,0,1,1983,25294993
2,3,1857,0,5,2000,7039437
2,3,2419,1,5,2019,19542562
2,3,3666,1,1,2010,39670435
5,4,4880,0,3,1981,39174757
3,1,1929,0,5,2023,18073449
6,3,2204,1,2,1992,19563857
2,5,1911,0,2,2011,21143532
3,1,4865,1,3,2020,38637616
3,1,433,1,3,2007,3449330
2,4,3806,0,3,2001,41267831
5,3,3360,0,5,1985,12960747
5,4,3769,1,3,2024,35626829
3,2,4843,1,3,2020,65834906
1,5,527,1,4,2005,3716712
4,3,4886,1,4,2004,27783524
3,1,1229,1,5,2015,11877606
3,2,4623,1,4,1990,34873391
6,2,4485,1,4,1985,46243217
6,2,1797,0,1,2023,12974819
2,1,2817,0,1,2011,29612779
2,3,4037,1,3,1994,42932553
5,4,1894,1,4,1988,22467571
3,5,2749,1,1,1988,14338102
3,5,2666,0,4,1980,15594460
5,3,2665,1,1,1982,17658895
5,3,4921,0,4,2007,59529737
2,2,1271,1,5,1986,8286378
6,1,3422,0,1,2017,38655698
1,4,2268,0,3,2019,15608727
1,4,2171,1,5,1983,7278052
5,5,441,1,3,1992,3980089
1,5,3886,0,2,2024,43735188
3,3,4263,1,2,2019,21613512
1,1,2436,1,1,2000,17819523
1,1,3883,0,3,1980,11177430
2,4,2452,0,1,1996,14927769
4,2,2733,1,2,2024,16587223
4,5,4544,0,3,1987,43308805
1,3,1787,1,5,1988,14193810
6,1,1828,1,3,1990,21274128
3,1,2561,1,3,2004,28800843
3,3,773,0,5,2004,7240759
4,1,4246,0,5,1993,37126339
6,3,4520,0,5,2023,27922189
2,2,3326,1,1,1983,25040264
2,2,873,1,5,1992,4504417
2,1,3029,1,3,1982,13559031
6,4,4852,1,2,2017,75677352
4,3,2960,0,3,2023,21411932
2,5,4545,0,4,2023,39845994
6,2,2648,1,4,2009,19795722
